"Time","dev-k8s-lc869-01","dev-k8s-lc869-02","dev-k8s-lc869-03","dev-k8s-lc869-04","dev-k8s-lc869-05","dev-k8s-lc869-06","dev-k8s-lc869-07","dev-k8s-lc869-08","dev-k8s-lc869-09","dev-k8s-lc869-10","dev-k8s-lc869-11","dev-k8s-lc869-12","dev-k8s-lc869-13","dev-k8s-lc869-14","dev-k8s-lc869-15","dev-k8s-lc869-16","dev-k8s-lc869-17","dev-k8s-lc869-18","dev-k8s-lc869-19"
1747871368000,3,1,1,3,2,6,8,3,3,3,2,3,2,6,4,7,3,5,3
1747871369000,3,1,4,3,2,6,8,3,3,3,2,3,2,8,4,7,3,5,3
1747871370000,3,4,4,3,2,6,8,3,3,5,4,3,4,8,4,7,3,5,3
1747871371000,3,4,4,3,4,6,8,6,3,5,4,4,4,8,4,7,3,5,5
1747871372000,3,4,4,3,4,6,8,6,4,5,4,4,4,8,4,7,6,5,5
1747871373000,5,4,4,6,4,7,8,6,4,5,4,4,4,8,5,8,6,7,5
1747871374000,5,4,6,6,4,7,8,6,4,5,4,4,4,8,5,8,6,7,5
1747871375000,5,5,6,6,4,7,8,6,4,5,5,4,5,8,5,8,6,7,5
1747871376000,5,5,6,6,4,7,8,7,4,5,5,5,5,8,5,8,6,7,5
1747871377000,5,5,6,6,4,7,8,7,5,5,5,5,5,8,5,8,5,7,5
1747871378000,5,5,6,6,4,6,5,7,5,5,5,5,5,8,5,5,5,6,5
1747871379000,5,5,4,6,4,6,5,7,5,5,5,5,5,6,5,5,5,6,5
1747871380000,5,5,4,6,4,6,5,7,5,7,5,5,5,6,5,5,5,6,5
1747871381000,5,5,4,6,6,6,5,6,5,7,5,5,5,6,5,5,5,6,5
1747871382000,5,5,4,6,6,6,5,6,6,7,5,5,5,6,5,5,5,6,5
1747871383000,5,5,4,7,6,6,6,6,6,7,5,5,5,6,5,6,5,7,5
1747871384000,5,5,5,7,6,6,6,6,6,7,5,5,5,8,5,6,5,7,5
1747871385000,5,6,5,7,6,6,6,6,6,6,6,5,5,8,5,6,5,7,5
1747871386000,5,6,5,7,6,6,6,6,6,6,6,4,5,8,5,6,5,7,7
1747871387000,5,6,5,7,6,6,6,6,5,6,6,4,5,8,5,6,6,7,7
1747871388000,7,6,5,8,6,6,6,6,5,6,6,4,5,8,6,5,6,6,7
1747871389000,7,6,5,8,6,6,6,6,5,6,6,4,5,6,6,5,6,6,7
1747871390000,7,6,5,8,6,6,6,6,5,7,5,4,6,6,6,5,6,6,7
1747871391000,7,6,5,8,5,6,6,7,5,7,5,5,6,6,6,5,6,6,6
1747871392000,7,6,5,8,5,6,6,7,5,7,5,5,6,6,6,5,5,6,6
1747871393000,6,6,5,6,5,7,7,7,5,7,5,5,6,6,6,6,5,6,6
1747871394000,6,6,6,6,5,7,7,7,5,7,5,5,6,7,6,6,5,6,6
1747871395000,6,6,6,6,5,7,7,7,5,6,5,5,5,7,6,6,5,6,6
1747871396000,6,6,6,6,6,7,7,6,5,6,5,7,5,7,6,6,5,6,5
1747871397000,6,6,6,6,6,7,7,6,6,6,5,7,5,7,6,6,6,6,5
1747871398000,6,6,6,7,6,7,5,6,6,6,5,7,5,7,5,7,6,6,5
1747871399000,6,6,6,7,6,7,5,6,6,6,5,7,5,5,5,7,6,6,5
1747871400000,6,6,6,7,6,7,5,6,6,7,5,7,6,5,5,7,6,6,5
1747871401000,6,6,6,7,7,7,5,7,6,7,5,5,6,5,5,7,6,6,6
1747871402000,6,6,6,7,7,7,5,7,4,7,5,5,6,5,5,7,6,6,6
1747871403000,7,6,6,7,7,5,6,7,4,7,5,5,6,5,5,5,6,6,6
1747871404000,7,6,5,7,7,5,6,7,4,7,5,5,6,6,5,5,6,6,6
1747871405000,7,6,5,7,7,5,6,7,4,6,5,5,6,6,5,5,6,6,6
1747871406000,7,6,5,7,7,5,6,6,4,6,5,6,6,6,5,5,6,6,5
1747871407000,7,6,5,7,7,5,6,6,5,6,5,6,6,6,5,5,6,6,5
1747871408000,6,6,5,7,7,6,6,6,5,6,5,6,6,6,6,7,6,7,5
1747871409000,6,6,6,7,7,6,6,6,5,6,5,6,6,7,6,7,6,7,5
1747871410000,6,7,6,7,7,6,6,6,5,7,6,6,6,7,6,7,6,7,5
1747871411000,6,7,6,7,6,6,6,6,5,7,6,6,6,7,6,7,6,7,7
1747871412000,6,7,6,7,6,6,6,6,6,7,6,6,6,7,6,7,6,7,7
1747871413000,6,7,6,6,6,5,6,6,6,7,6,6,6,7,6,8,6,7,7
1747871414000,6,7,6,6,6,5,6,6,6,7,6,6,6,6,6,8,6,7,7
1747871415000,6,6,6,6,6,5,6,6,6,6,4,6,6,6,6,8,6,7,7
1747871416000,6,6,6,6,6,5,6,5,6,6,4,5,6,6,6,8,6,7,6
1747871417000,6,6,6,6,6,5,6,5,5,6,4,5,6,6,6,8,6,7,6
1747871418000,6,6,6,5,6,5,6,5,5,6,4,5,6,6,5,7,6,7,6
1747871419000,6,6,6,5,6,5,6,5,5,6,4,5,6,8,5,7,6,7,6
1747871420000,6,7,6,5,6,5,6,5,5,6,5,5,6,8,5,7,6,7,6
1747871421000,6,7,6,5,6,5,6,6,5,6,5,5,6,8,5,7,6,7,6
1747871422000,6,7,6,5,6,5,6,6,6,6,5,5,6,8,5,7,7,7,6
1747871423000,6,7,6,5,6,5,6,6,6,6,5,5,6,8,6,6,7,7,6
1747871424000,6,7,7,5,6,5,6,6,6,6,5,5,6,6,6,6,7,7,6
1747871425000,6,7,7,5,6,5,6,6,6,6,5,5,6,6,6,6,7,7,6
1747871426000,6,7,7,5,6,5,6,6,6,6,5,6,6,6,6,6,7,7,6
1747871427000,6,7,7,5,6,5,6,6,6,6,5,6,6,6,6,6,6,7,6
1747871428000,6,7,7,7,6,6,6,6,6,6,5,6,6,6,5,6,6,6,6
1747871429000,6,7,7,7,6,6,6,6,6,6,5,6,6,7,5,6,6,6,6
1747871430000,6,7,7,7,6,6,6,6,6,6,5,6,6,7,5,6,6,6,6
1747871431000,6,7,7,7,6,6,6,7,6,6,6,5,6,7,5,6,6,6,6
1747871432000,6,7,7,7,6,6,6,7,6,6,6,5,6,7,5,6,6,6,6
1747871433000,6,7,7,6,6,5,6,7,6,6,6,5,6,7,5,6,6,6,6
1747871434000,6,7,6,6,6,5,6,7,6,6,6,5,6,7,5,6,6,6,6
1747871435000,6,7,6,6,6,5,6,7,6,7,6,5,6,7,5,6,6,6,6
1747871436000,6,7,6,6,6,5,6,7,6,7,6,5,6,7,5,6,6,6,6
1747871437000,6,7,6,6,6,5,6,7,5,7,6,5,6,7,5,6,6,6,6
1747871438000,6,7,6,6,6,6,7,7,5,7,6,5,6,7,6,7,6,6,6
1747871439000,6,7,7,6,6,6,7,7,5,7,6,5,6,7,6,7,6,6,6
1747871440000,6,7,7,6,6,6,7,7,5,6,5,5,7,7,6,7,6,6,6
1747871441000,6,7,7,6,6,6,7,6,5,6,5,5,7,7,6,7,6,6,6
1747871442000,6,7,7,6,6,6,7,6,6,6,5,5,7,7,6,7,7,6,6
1747871443000,6,7,7,6,6,5,6,6,6,6,5,5,7,7,5,7,7,6,6
1747871444000,6,7,5,6,6,5,6,6,6,6,5,5,7,6,5,7,7,6,6
1747871445000,6,5,5,6,6,5,6,6,6,6,5,5,6,6,5,7,7,6,6
1747871446000,6,5,5,6,5,5,6,6,6,6,5,5,6,6,5,7,7,6,6
1747871447000,6,5,5,6,5,5,6,6,5,6,5,5,6,6,5,7,6,6,6
1747871448000,6,5,5,5,5,5,6,6,5,6,5,5,6,6,5,6,6,6,6
1747871449000,6,5,4,5,5,5,6,6,5,6,5,5,6,6,5,6,6,6,6
1747871450000,6,6,4,5,5,5,6,6,5,7,5,5,6,6,5,6,6,6,6
1747871451000,6,6,4,5,6,5,6,7,5,7,5,5,6,6,5,6,6,6,7
1747871452000,6,6,4,5,6,5,6,7,5,7,5,5,6,6,5,6,6,6,7
1747871453000,6,6,4,5,6,5,5,7,5,7,5,5,6,6,5,5,6,7,7
1747871454000,6,6,5,5,6,5,5,7,5,7,5,5,6,6,5,5,6,7,7
1747871455000,6,6,5,5,6,5,5,7,5,7,5,5,6,6,5,5,6,7,7
1747871456000,6,6,5,5,5,5,5,7,5,7,5,4,6,6,5,5,6,7,6
1747871457000,6,6,5,5,5,5,5,7,4,7,5,4,6,6,5,5,6,7,6
1747871458000,6,6,5,6,5,5,5,7,4,7,5,4,6,6,5,6,6,6,6
1747871459000,6,6,4,6,5,5,5,7,4,7,5,4,6,5,5,6,6,6,6
1747871460000,6,4,4,6,5,5,5,7,4,5,5,4,4,5,5,6,6,6,6
1747871461000,6,4,4,6,3,5,5,4,4,5,5,3,4,5,5,6,6,6,3
1747871462000,6,4,4,6,3,5,5,4,3,5,5,3,4,5,5,6,5,6,3
1747871463000,3,4,4,3,3,3,5,4,3,5,5,3,4,5,2,6,5,4,3
1747871464000,3,4,4,3,3,3,5,4,3,5,5,3,4,5,2,6,5,4,3
1747871465000,3,4,4,3,3,3,5,4,3,4,3,3,3,5,2,6,5,4,3
1747871466000,3,4,4,3,2,3,5,4,3,4,3,3,3,5,2,6,5,4,5
1747871467000,3,4,4,3,2,3,5,4,1,4,3,3,3,5,2,6,4,4,5
1747871468000,4,4,4,3,2,4,4,4,1,4,3,3,3,5,4,4,4,1,5
1747871469000,4,4,1,3,2,4,4,4,1,4,3,3,3,4,4,4,4,1,5
1747871470000,4,1,1,3,2,4,4,4,1,1,3,3,1,4,4,4,4,1,5
1747871471000,4,1,1,3,1,4,4,1,1,1,3,3,1,4,4,4,4,1,4
1747871472000,4,1,1,3,1,4,4,1,1,1,3,3,1,4,4,4,4,1,4
1747871473000,1,1,1,1,1,1,1,1,1,1,3,3,1,4,1,1,4,1,4
1747871474000,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,4,1,4
1747871475000,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1,4
1747871476000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
1747871477000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871478000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871479000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871480000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871481000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871482000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871483000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871484000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871485000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871486000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871487000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871488000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871489000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871490000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871491000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871492000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871493000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871494000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871495000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871496000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871497000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871498000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871499000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871500000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747871501000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
